
@relation testingDataUnlabeled

@attribute collar_wifi real
@attribute collar_bluetooth real
@attribute hub_wifi real
@attribute hub_bluetooth real
@attribute restricted {YES,NO}

@data
-65,10,-63,0,NO
-65,4,-63,0,NO
-64,0,-63,0,NO
-64,7,-63,0,NO
-64,6,-62,0,NO
-62,0,-62,0,NO
-62,9,-62,0,NO
-60,0,-62,0,NO
-60,4,-62,0,NO
-60,0,-62,0,NO
-60,10,-61,0,NO
-58,0,-61,0,NO
-57,14,-61,0,NO
-57,0,-61,0,NO
-57,12,-61,0,NO
-57,0,-59,0,NO
-55,18,-59,0,NO
-55,0,-58,0,NO
-53,0,-58,0,NO
-53,0,-63,0,NO
-53,12,-63,0,NO
-55,17,-63,0,NO
-55,1,-61,0,NO
-54,21,-61,0,NO
-54,17,-61,6,NO
-54,29,-61,6,NO
-55,29,-60,6,NO
-55,10,-60,0,NO
-55,0,-60,0,NO
-55,14,-58,0,NO
-55,0,-58,0,NO
-55,0,-58,0,NO
-55,0,-58,0,NO
-55,0,-58,-9,NO
-55,-4,-58,-7,NO
-53,0,-58,-7,NO
-52,0,-58,0,NO
-52,0,-58,0,NO
-49,-4,-59,-5,NO
-46,0,-59,-5,NO
-46,0,-59,-4,NO
-46,0,-59,-4,NO
-47,0,-59,-2,NO
-48,0,-59,0,NO
-48,0,-59,-4,NO
-48,-9,-59,-4,NO
-48,-2,-60,-8,NO
-48,0,-60,-8,NO
-48,0,-60,-5,NO
-48,-2,-60,-8,NO
-48,0,-60,-5,NO
-48,-2,-60,-1,NO
-48,0,-60,-2,NO
-49,-5,-61,-14,NO
-49,0,-61,-2,NO
-49,0,-61,-1,NO
-49,0,-61,-9,NO
-51,0,-62,-4,NO
-51,0,-62,0,NO
-51,0,-62,-1,NO
-52,0,-62,-1,NO
-52,0,-62,0,NO
-52,0,-62,0,NO
-52,0,-62,0,NO
-52,0,-62,0,NO
-52,0,-62,0,NO
-52,0,-62,0,NO
-51,0,-63,0,NO
-51,0,-65,0,NO
-51,0,-65,0,NO
-51,0,-63,0,NO
-53,0,-63,0,NO
-53,0,-62,0,NO
-51,0,-62,0,NO
-50,0,-62,0,NO
-50,-6,-62,0,NO
-55,-1,-62,-8,NO
-55,-4,-62,-8,NO
-56,0,-62,-8,NO
-56,0,-61,-3,NO
-68,0,-61,-13,NO
-54,0,-62,-4,NO
-54,0,-61,0,NO
-54,0,-61,0,NO
-57,0,-61,-10,NO
-57,-4,-61,-10,NO
-57,-6,-59,-9,NO
-58,-4,-59,-9,NO
-58,-3,-60,-5,NO
-58,0,-60,-4,NO
-58,0,-60,-1,NO
-58,0,-61,-4,NO
-58,-2,-61,-4,NO
-58,0,-61,-15,NO
-59,-7,-61,-13,NO
-59,-10,-61,-16,NO
-59,0,-61,-11,NO
-57,-5,-61,-13,NO
-58,-8,-62,-20,NO
-58,-16,-62,-11,NO
-58,-2,-62,-13,NO
-58,-14,-63,-14,NO
-59,0,-63,-13,NO
-59,-14,-63,-13,NO
-59,-2,-63,-13,NO
-60,-2,-62,-17,NO
-60,-1,-62,-17,NO
-60,-2,-63,-16,NO
-61,0,-63,-23,NO
-60,0,-63,-11,NO
-60,-3,-63,-11,NO
-59,0,-63,-3,NO
-59,0,-63,-2,NO
-59,0,-63,-4,NO
-59,0,-64,-5,NO
-59,0,-64,-1,NO
-59,0,-63,-2,NO
-59,0,-63,-8,NO
-59,-1,-64,-11,NO
-56,0,-64,-11,NO
-56,0,-63,-11,NO
-56,0,-63,-11,NO
-56,0,-63,-23,NO
-56,0,-63,-18,NO
-56,0,-63,-13,NO
-56,-7,-63,-12,NO
-55,-3,-64,-11,NO
-55,-3,-64,-8,NO
-55,-5,-64,-5,NO
-55,0,-64,-4,NO
-55,-2,-64,-11,NO
-58,-2,-64,-8,NO
-58,0,-64,-11,NO
-58,-6,-64,-18,NO
-58,0,-64,-16,NO
-59,-6,-64,-10,NO
-56,-6,-64,-9,NO
-56,-4,-65,-10,NO
-55,0,-65,-9,NO
-56,-3,-65,-5,NO
-56,0,-65,-8,NO
-55,0,-65,-8,NO
-55,0,-65,-10,NO
-55,0,-65,-10,NO
-55,-2,-65,-4,NO
-55,0,-65,-10,NO
-55,0,-65,-12,NO
-55,0,-65,-4,NO
-55,0,-65,-4,NO
-55,0,-64,-4,NO
-55,-10,-64,-18,NO
-55,-8,-64,-14,NO
-55,-7,-64,-13,NO
-51,0,-64,-13,NO
-51,0,-64,-18,NO
-50,-2,-63,-20,NO
-48,0,-63,-20,NO
-48,-7,-63,-18,NO
-48,0,-63,-18,NO
-48,0,-63,-18,NO
-48,-7,-63,-20,NO
-48,-5,-63,-9,NO
-48,0,-63,-9,NO
-49,0,-63,-6,NO
-49,-2,-63,-1,NO
-49,0,-62,-12,NO
-50,0,-62,-12,NO
-51,0,-62,-7,NO
-51,0,-62,-7,NO
-51,0,-62,-4,NO
-52,0,-62,-5,NO
-52,0,-62,-5,NO
-52,0,-63,-2,NO
-53,0,-63,-2,NO
-53,0,-63,-5,NO
-53,0,-63,-4,NO
-53,0,-63,0,NO
-53,0,-63,0,NO
-53,0,-63,0,NO
-53,0,-63,0,NO
-53,0,-63,0,NO
-56,0,-63,0,NO
-56,0,-63,0,NO
-56,0,-64,-6,NO
-56,-1,-64,-7,NO
-56,0,-64,-2,NO
-56,0,-64,0,NO
-56,0,-64,0,NO
-55,0,-63,0,NO
-55,0,-64,0,NO
-55,0,-64,-3,NO
-55,0,-63,-2,NO
-55,0,-63,-4,NO
-55,0,-62,-6,NO
-55,0,-62,-9,NO
-55,0,-62,-9,NO
-55,0,-62,-9,NO
-53,0,-62,-9,NO
-53,0,-62,-10,NO
-53,0,-62,-10,NO
-51,0,-62,-7,NO
-51,0,-62,-9,NO
-51,0,-61,-10,NO
-51,-9,-61,-13,NO
-47,0,-60,-3,NO
-47,0,-60,-8,NO
-47,0,-60,-8,NO
-46,-4,-62,-5,NO
-46,0,-62,-5,NO
-46,0,-62,-2,NO
-46,0,-62,-2,NO
-44,0,-61,-8,NO
-42,-10,-61,-19,NO
-42,-19,-61,-19,NO
-39,-8,-61,-11,NO
-38,0,-59,-17,NO
-38,-9,-58,-23,NO
-38,-2,-58,-22,NO
-37,-6,-58,-22,NO
-37,-13,-58,-25,NO
-37,-9,-59,-20,NO
-37,-11,-59,-13,NO
-37,-4,-60,-18,NO
-37,-7,-61,-18,NO
-42,-8,-61,-18,NO
-42,-4,-63,-20,NO
-42,-13,-63,-17,NO
-44,-2,-63,-14,NO
-45,-2,-63,-10,NO
-46,0,-63,-9,NO
-46,0,-63,-7,NO
-46,0,-62,-11,NO
-47,-10,-62,-13,NO
-47,-16,-62,-19,NO
-48,-4,-62,-16,NO
-48,-5,-61,-12,NO
-47,0,-61,-12,NO
-47,-1,-61,-10,NO
-47,0,-61,-10,NO
-47,0,-62,-11,NO
-47,-4,-62,-14,NO
-45,-2,-62,-16,NO
-48,-13,-64,-18,NO
-47,-4,-64,-18,NO
-47,-13,-64,-16,NO
-48,-6,-64,-16,NO
-47,-6,-64,-17,NO
-47,-8,-64,-18,NO
-48,-4,-64,-13,NO
-48,-7,-64,-16,NO
-48,-2,-64,-20,NO
-48,-9,-64,-20,NO
-48,-8,-65,-22,NO
-48,-13,-65,-20,NO
-48,-3,-65,-19,NO
-52,-5,-64,-21,NO
-52,-16,-64,-21,NO
-52,-10,-64,-21,NO
-51,-10,-64,-25,NO
-51,-13,-64,-24,NO
-51,-16,-64,-19,NO
-51,-8,-64,-19,NO
-52,-8,-64,-20,NO
-53,-21,-64,-26,NO
-53,-14,-64,-24,NO
-53,-15,-64,-22,NO
-55,-6,-64,-21,NO
-55,-14,-64,-23,NO
-55,-17,-63,-23,NO
-53,-10,-63,-23,NO
-55,-7,-63,-24,NO
-55,-10,-63,-24,NO
-55,-7,-63,-26,NO
-57,-10,-63,-25,NO
-57,-19,-63,-25,NO
-57,-13,-63,-23,NO
-57,-22,-61,-24,NO
-59,-10,-61,-24,NO
-59,-5,-61,-24,NO
-58,-10,-61,-24,NO
-59,-5,-61,-24,NO
-59,-19,-60,-26,NO
-61,-9,-60,-26,NO
-61,-10,-60,-24,NO
-61,-19,-61,-27,NO
-61,-13,-61,-25,NO
-61,-8,-61,-26,NO
-61,-7,-61,-28,NO
-61,-11,-61,-23,NO
-61,-13,-61,-23,NO
-61,-12,-61,-24,NO
-59,-6,-61,-20,NO
-59,-16,-61,-24,NO
-59,-16,-61,-25,NO
-59,-22,-60,-26,NO
-59,-6,-60,-23,NO
-59,-20,-60,-26,NO
-60,-10,-60,-26,NO
-60,-23,-62,-30,NO
-60,-6,-62,-31,NO
-60,-17,-62,-26,NO
-60,-20,-62,-25,NO
-60,-15,-62,-26,NO
-60,-18,-62,-25,NO
-60,-8,-62,-24,NO
-60,-15,-63,-21,NO
-60,-4,-64,-23,NO
-60,-19,-64,-22,NO
-60,-6,-64,-22,NO
-60,-22,-64,-26,NO
-59,-5,-68,-22,NO
-59,-8,-68,-23,NO
-59,-3,-69,-15,NO
-60,-11,-68,-22,NO
-56,-12,-68,-24,NO
-57,-7,-68,-25,NO
-57,-13,-68,-22,NO
-56,-10,-68,-23,NO
-54,-20,-61,-23,NO
-54,-6,-63,-20,NO
-52,-16,-62,-22,NO
-52,-4,-62,-22,NO
-52,-18,-63,-21,NO
-53,-3,-64,-21,NO
-62,-12,-65,-19,NO
-61,-3,-65,-19,NO
-61,-3,-65,-19,NO
-53,-19,-63,-22,NO
-54,-6,-62,-16,NO
-54,-7,-62,-18,NO
-55,0,-62,-7,NO
-55,0,-62,-6,NO
-54,-1,-62,-4,NO
-54,0,-63,-7,NO
-49,0,-65,-8,NO
-54,-1,-65,-8,NO
-54,0,-66,-7,NO
-54,-3,-66,-9,NO
-45,-4,-67,-11,NO
-45,0,-67,-12,NO
-45,-7,-67,-12,NO
-48,-1,-66,-16,NO
-69,-3,-66,-9,NO
-69,-3,-66,-6,NO
-53,0,-66,-6,NO
-45,-2,-66,-9,NO
-48,0,-65,-8,NO
-49,0,-65,-8,NO
-49,0,-65,-4,NO
-49,0,-65,-4,NO
-49,0,-64,-3,NO
-49,0,-64,-6,NO
-48,0,-64,-6,NO
-48,0,-64,-12,NO
-47,-5,-64,-15,NO
-46,0,-64,-11,NO
-45,0,-64,-10,NO
-45,0,-64,-10,NO
-44,-8,-64,-11,NO
-44,0,-64,-7,NO
-44,-9,-63,-10,NO
-44,0,-63,-10,NO
-42,-3,-63,-10,NO
-42,0,-63,-11,NO
-42,-3,-64,-10,NO
-39,-9,-64,-11,NO
-39,-9,-64,-16,NO
-39,-3,-64,-16,NO
-40,-6,-65,-17,NO
-40,0,-65,-10,NO
-40,-3,-65,-10,NO
-40,-2,-65,-8,NO
-40,-1,-64,-12,NO
-41,-6,-64,-10,NO
-41,-3,-66,-11,NO
-41,-3,-65,-14,NO
-42,-5,-65,-14,NO
-42,-1,-65,-20,NO
-42,-10,-66,-18,NO
-42,-8,-66,-15,NO
-42,0,-66,-15,NO
-42,-12,-66,-13,NO
-44,0,-65,-14,NO
-45,0,-65,-13,NO
-45,-12,-65,-13,NO
-45,0,-66,-11,NO
-46,-16,-66,-11,NO
-47,0,-66,-13,NO
-47,0,-66,-13,NO
-47,0,-66,-15,NO
-47,-10,-67,-15,NO
-47,0,-67,-15,NO
-47,-7,-67,-17,NO
-47,0,-67,-14,NO
-48,-10,-66,-16,NO
-48,-2,-66,-19,NO
-48,-10,-66,-22,NO
-47,0,-65,-20,NO
-47,-8,-65,-23,NO
-47,0,-65,-23,NO
-47,-4,-65,-25,NO
-47,-13,-65,-18,NO
-47,-9,-65,-18,NO
-47,-9,-65,-18,NO
-48,-1,-65,-17,NO
-48,0,-65,-15,NO
-49,-7,-65,-21,NO
-49,-11,-65,-20,NO
-49,-10,-65,-19,NO
-50,-5,-65,-16,NO
-50,-3,-64,-21,NO
-56,-12,-64,-16,NO
-56,-6,-64,-22,NO
-56,-2,-64,-16,NO
-56,0,-64,-14,NO
-56,-2,-64,-16,NO
-56,-2,-64,-13,NO
-56,0,-64,-6,NO
-55,0,-63,-5,NO
-55,0,-62,-10,NO
-55,-3,-62,-18,NO
-55,0,-62,-18,NO
-55,-3,-62,-13,NO
-56,-10,-62,-14,NO
-58,0,-63,-12,NO
-57,-3,-64,-6,NO
-57,0,-64,-10,NO
-56,-4,-64,-12,NO
-56,0,-64,-12,NO
-56,-8,-64,-9,NO
-56,-5,-64,-9,NO
-56,-3,-62,-10,NO
-56,-3,-62,-9,NO
-56,0,-62,-6,NO
-55,0,-60,-19,NO
-52,0,-60,-19,NO
-52,0,-58,-14,NO
-52,0,-58,-14,NO
-51,-5,-58,-18,NO
-51,0,-58,-18,NO
-51,0,-58,-10,NO
-51,-2,-60,-7,NO
-51,0,-60,-7,NO
-51,-1,-61,-6,NO
-51,0,-61,-6,NO
-50,-2,-61,-11,NO
-50,-5,-61,-14,NO
-51,0,-62,-10,NO
-51,-5,-62,-10,NO
-51,0,-62,-10,NO
-51,-3,-67,-9,NO
-52,-1,-67,-9,NO
-48,0,-66,-15,NO
-48,0,-67,-15,NO
-44,-5,-67,-16,NO
-54,0,-67,-16,NO
-54,-5,-65,-11,NO
-52,-5,-65,-11,NO
-52,-3,-63,-9,NO
-52,-6,-63,-22,NO
-52,0,-65,-13,NO
-50,-6,-65,-11,NO
-51,0,-63,-10,NO
-51,-10,-64,-7,NO
-52,0,-64,-7,NO
-53,-1,-63,-4,NO
-54,0,-63,-4,NO
-54,-2,-63,-10,NO
-54,-2,-63,-5,NO
-54,0,-62,-4,NO
-54,0,-62,-3,NO
-54,-11,-62,-19,NO
-54,0,-62,-13,NO
-52,-7,-64,-17,NO
-52,0,-64,-17,NO
-51,0,-63,-14,NO
-51,0,-63,-14,NO
-51,0,-61,-7,NO
-50,-4,-61,-6,NO
-50,0,-60,-8,NO
-50,-7,-60,-13,NO
-50,-3,-60,-12,NO
-50,0,-60,-8,NO
-50,0,-62,-18,NO
-50,-1,-62,-18,NO
-50,0,-61,-14,NO
-45,-9,-62,-14,NO
-45,-5,-62,-17,NO
-44,-12,-62,-13,NO
-44,0,-63,-13,NO
-45,-1,-63,-13,NO
-45,-3,-63,-16,NO
-45,-6,-63,-18,NO
-45,0,-65,-16,NO
-45,-11,-65,-8,NO
-45,0,-65,-8,NO
-46,-1,-64,-3,NO
-46,0,-64,-3,NO
-46,-2,-63,-7,NO
-46,-3,-63,-7,NO
-46,0,-65,-7,NO
-46,-6,-65,-10,NO
-46,0,-65,-10,NO
-46,-6,-65,-10,NO
-46,-2,-65,-9,NO
-47,0,-65,-14,NO
-47,-12,-64,-12,NO
-48,-8,-64,-12,NO
-48,-8,-64,-11,NO
-48,-5,-64,-11,NO
-48,-8,-63,-12,NO
-48,0,-63,-8,NO
-48,0,-63,-8,NO
-46,-3,-64,-5,NO
-46,0,-63,-8,NO
-46,-3,-63,-8,NO
-38,-1,-62,-6,NO
-37,0,-62,-6,NO
-37,0,-60,-4,NO
-37,0,-60,-8,NO
-37,-1,-62,-8,NO
-36,-3,-62,-16,NO
-36,0,-63,-12,NO
-37,0,-63,-11,NO
-37,0,-63,-9,NO
-37,-8,-63,-9,NO
-39,0,-63,-13,NO
-39,0,-65,-4,NO
-39,0,-65,-4,NO
-39,0,-66,-7,NO
-39,-1,-66,-11,NO
-39,0,-68,-8,NO
-39,0,-68,-2,NO
-40,0,-67,-5,NO
-42,-2,-67,0,NO
-42,0,-67,0,NO
-45,0,-67,-3,NO
-47,0,-67,-1,NO
-47,0,-67,-3,NO
-47,-2,-67,-4,NO
-47,0,-66,-5,NO
-47,0,-64,-2,NO
-47,0,-63,-1,NO
-47,0,-63,0,NO
-47,0,-61,-2,NO
-49,0,-61,-2,NO
-49,0,-62,-5,NO
-52,0,-62,-5,NO
-52,0,-63,-8,NO
-52,0,-63,-11,NO
-55,-8,-63,-3,NO
-55,0,-62,0,NO
-55,0,-62,0,NO
-55,0,-62,0,NO
-56,0,-62,0,NO
-58,0,-63,0,NO
-58,0,-63,-5,NO
-58,0,-62,-9,NO
-58,-5,-62,-11,NO
-58,0,-62,-1,NO
-58,0,-62,-1,NO
-58,0,-62,-3,NO
-58,0,-62,0,NO
-58,0,-62,0,NO
-58,3,-62,0,NO
-59,0,-61,0,NO
-59,1,-61,0,NO
-60,0,-61,0,NO
-60,0,-61,0,NO
-61,0,-61,0,NO
-61,13,-61,0,NO
-61,22,-61,0,NO
-61,9,-61,0,NO
-61,23,-61,0,NO
-61,15,-61,3,NO
-61,25,-61,3,NO
-61,21,-60,6,NO
-61,27,-60,6,NO
-59,18,-60,0,NO
-59,16,-60,0,NO
-59,13,-60,0,NO
-60,21,-60,0,NO
-60,10,-60,0,NO
-60,23,-60,3,NO
-60,11,-60,5,NO
-60,19,-59,6,NO
-60,4,-58,0,NO
-60,9,-58,0,NO
-66,-21,-64,-25,YES
-68,-5,-64,-25,YES
-66,-10,-64,-22,YES
-66,-11,-64,-24,YES
-66,-4,-64,-22,YES
-66,-20,-64,-24,YES
-66,-9,-64,-24,YES
-66,-16,-64,-23,YES
-66,-7,-64,-22,YES
-66,-15,-64,-21,YES
-66,-6,-64,-21,YES
-66,-4,-64,-22,YES
-67,-11,-63,-20,YES
-67,-6,-63,-21,YES
-67,-9,-63,-21,YES
-68,-9,-63,-20,YES
-67,-6,-63,-20,YES
-67,-8,-63,-23,YES
-68,-16,-63,-22,YES
-68,-8,-63,-22,YES
-68,-10,-63,-22,YES
-68,-10,-63,-22,YES
-69,-10,-68,-25,YES
-69,-5,-68,-25,YES
-69,-8,-66,-24,YES
-68,-22,-64,-24,YES
-68,-9,-64,-24,YES
-68,-7,-64,-25,YES
-68,-14,-64,-23,YES
-69,-7,-60,-24,YES
-69,-17,-60,-25,YES
-69,-5,-60,-25,YES
-68,-18,-60,-23,YES
-68,-8,-64,-24,YES
-68,-21,-63,-26,YES
-68,-12,-64,-27,YES
-67,-22,-63,-26,YES
-66,-8,-63,-26,YES
-66,-19,-63,-26,YES
-66,-9,-64,-27,YES
-65,-14,-64,-29,YES
-65,-17,-64,-26,YES
-65,-10,-64,-26,YES
-64,-15,-63,-25,YES
-64,-12,-63,-25,YES
-64,-13,-66,-26,YES
-67,-14,-66,-26,YES
-66,-16,-65,-25,YES
-66,-8,-65,-26,YES
-66,-10,-65,-25,YES
-66,-18,-65,-26,YES
-66,-12,-65,-26,YES
-66,-21,-64,-25,YES
-66,-15,-64,-25,YES
-66,-24,-64,-29,YES
-66,-15,-64,-31,YES
-66,-29,-64,-28,YES
-66,-20,-64,-29,YES
-65,-15,-64,-30,YES
-65,-14,-64,-30,YES
-65,-21,-64,-33,YES
-65,-17,-64,-33,YES
-65,-23,-66,-30,YES
-64,-23,-66,-27,YES
-64,-9,-66,-29,YES
-64,-14,-66,-29,YES
-64,-11,-66,-30,YES
-60,-23,-66,-31,YES
-60,-19,-66,-29,YES
-60,-28,-66,-27,YES
-59,-15,-67,-26,YES
-59,-27,-67,-26,YES
-59,-16,-67,-28,YES
-59,-23,-67,-26,YES
-61,-13,-67,-27,YES
-61,-14,-67,-27,YES
-61,-16,-66,-25,YES
-61,-13,-66,-25,YES
-61,-17,-66,-26,YES
-61,-10,-64,-26,YES
-61,-15,-65,-28,YES
-62,-24,-65,-31,YES
-62,-15,-65,-34,YES
-62,-23,-65,-34,YES
-62,-34,-65,-34,YES
-64,-17,-65,-33,YES
-64,-18,-65,-32,YES
-64,-13,-65,-30,YES
-65,-16,-65,-31,YES
-65,-20,-65,-34,YES
-65,-12,-65,-33,YES
-65,-18,-65,-33,YES
-66,-24,-65,-32,YES
-66,-13,-65,-29,YES
-66,-18,-65,-28,YES
-68,-16,-65,-29,YES
-68,-17,-65,-28,YES
-68,-14,-65,-27,YES
-68,-27,-65,-32,YES
-68,-18,-65,-33,YES
-68,-14,-65,-34,YES
-68,-26,-65,-35,YES
-71,-22,-65,-36,YES
-71,-25,-65,-35,YES
-71,-20,-65,-34,YES
-71,-13,-65,-34,YES
-71,-23,-65,-32,YES
-71,-15,-65,-32,YES
-71,-25,-65,-35,YES
-71,-17,-65,-34,YES
-71,-22,-65,-31,YES
-71,-22,-64,-30,YES
-72,-28,-64,-34,YES
-72,-27,-64,-32,YES
-72,-32,-64,-32,YES
-72,-26,-64,-30,YES
-72,-14,-64,-30,YES
-72,-19,-64,-33,YES
-72,-32,-64,-35,YES
-72,-18,-64,-31,YES
-72,-25,-64,-33,YES
-72,-22,-64,-32,YES
-71,-26,-64,-32,YES
-71,-21,-64,-30,YES
-71,-25,-64,-30,YES
-71,-19,-64,-28,YES
-71,-26,-64,-30,YES
-71,-24,-64,-30,YES
-71,-25,-64,-32,YES
-70,-19,-64,-32,YES
-70,-28,-64,-26,YES
-70,-25,-64,-29,YES
-71,-11,-64,-30,YES
-71,-23,-64,-33,YES
-71,-23,-64,-33,YES
-71,-17,-64,-32,YES
-69,-14,-64,-32,YES
-69,-20,-64,-32,YES
-69,-18,-64,-33,YES
-64,-18,-64,-33,YES
-65,-14,-64,-34,YES
-65,-23,-64,-32,YES
-65,-16,-64,-30,YES
-62,-23,-64,-31,YES
-62,-23,-64,-32,YES
-62,-21,-64,-34,YES
-62,-25,-63,-34,YES
-62,-25,-63,-34,YES
-62,-15,-63,-27,YES
-62,-22,-63,-30,YES
-62,-23,-63,-28,YES
-62,-22,-63,-28,YES
-62,-15,-63,-31,YES
-63,-17,-63,-32,YES
-62,-29,-63,-31,YES
-62,-20,-63,-30,YES
-62,-15,-63,-30,YES
-62,-30,-63,-31,YES
-62,-14,-63,-27,YES
-62,-22,-63,-27,YES
-62,-14,-63,-27,YES
-62,-18,-63,-29,YES
-62,-11,-63,-27,YES
-62,-9,-63,-27,YES
-62,-22,-63,-29,YES
-62,-6,-63,-27,YES
-62,-23,-63,-26,YES
-62,-18,-63,-26,YES
-62,-18,-63,-27,YES
-64,-11,-63,-25,YES
-64,-15,-63,-29,YES
-64,-17,-63,-29,YES
-64,-16,-63,-28,YES
-64,-12,-63,-28,YES
-64,-6,-63,-27,YES
-64,-18,-63,-29,YES
-63,-9,-63,-28,YES
-63,-15,-63,-27,YES
-63,-20,-63,-31,YES
-63,-36,-63,-25,YES
-63,-10,-63,-25,YES
-63,-20,-63,-25,YES
-63,-20,-63,-32,YES
-63,-19,-63,-31,YES
-61,-28,-63,-29,YES
-61,-10,-63,-28,YES
-61,-14,-63,-27,YES
-62,-12,-63,-26,YES
-62,-13,-63,-25,YES
-62,-24,-63,-29,YES
-63,-12,-63,-29,YES
-63,-25,-63,-31,YES
-63,-14,-63,-31,YES
-63,-15,-63,-28,YES
-63,-15,-63,-26,YES
-63,-15,-63,-31,YES
-63,-14,-63,-29,YES
-63,-26,-63,-30,YES
-63,-31,-63,-28,YES
-63,-8,-63,-22,YES
-63,-12,-63,-22,YES
-63,-10,-63,-22,YES
-65,-11,-63,-25,YES
-65,-6,-63,-25,YES
-65,-18,-63,-26,YES
-64,-15,-63,-26,YES
-64,-24,-63,-26,YES
-63,-9,-63,-26,YES
-63,-21,-63,-27,YES
-65,-9,-63,-26,YES
-65,-12,-63,-26,YES
-65,-20,-63,-26,YES
-65,-20,-63,-25,YES
-65,-18,-63,-27,YES
-66,-19,-63,-27,YES
-66,-22,-63,-28,YES
-66,-6,-63,-28,YES
-69,-18,-63,-30,YES
-69,-10,-63,-28,YES
-69,-12,-63,-30,YES
-69,-26,-63,-32,YES
-68,-9,-63,-29,YES
-68,-14,-63,-29,YES
-68,-16,-63,-28,YES
-67,-19,-63,-29,YES
-67,-23,-63,-31,YES
-66,-20,-63,-29,YES
-66,-15,-63,-29,YES
-66,-19,-63,-31,YES
-66,-11,-63,-31,YES
-66,-25,-63,-32,YES
-66,-20,-63,-32,YES
-66,-15,-63,-32,YES
-66,-17,-63,-31,YES
-66,-16,-63,-31,YES
-67,-21,-63,-33,YES
-68,-24,-63,-32,YES
-68,-12,-63,-32,YES
-68,-24,-63,-28,YES
-68,-15,-63,-28,YES
-68,-12,-63,-31,YES
-68,-13,-63,-26,YES
-68,-25,-63,-27,YES
-68,-16,-63,-25,YES
-68,-13,-63,-24,YES
-66,-16,-62,-26,YES
-64,-17,-62,-26,YES
-64,-10,-62,-26,YES
-64,-11,-62,-23,YES
-63,-9,-63,-30,YES
-63,-12,-63,-30,YES
-63,-18,-63,-34,YES
-63,-29,-63,-30,YES
-63,-12,-63,-31,YES
-63,-20,-63,-31,YES
-60,-14,-64,-30,YES
-58,-28,-64,-28,YES
-58,-26,-64,-28,YES
-59,-21,-64,-28,YES
-59,-13,-64,-25,YES
-59,-24,-64,-22,YES
-59,-8,-64,-29,YES
-59,-16,-64,-29,YES
-60,-10,-64,-28,YES
-60,-18,-64,-29,YES
-59,-18,-64,-29,YES
-59,-14,-64,-29,YES
-59,-17,-64,-29,YES
-59,-20,-64,-29,YES
-59,-20,-64,-28,YES
-59,-18,-64,-29,YES
-59,-16,-64,-29,YES
-59,-25,-64,-30,YES
-59,-19,-64,-28,YES
-61,-14,-64,-31,YES
-61,-17,-64,-30,YES
-61,-26,-64,-30,YES
-63,-11,-64,-30,YES
-63,-24,-64,-28,YES
-65,-23,-64,-28,YES
-65,-20,-63,-28,YES
-65,-21,-63,-28,YES
-66,-22,-63,-31,YES
